Release Height (m),Radionuclide,Distance (m),Stability Category,Dose
80,Eu-154,1900,1,1.3973366533554042e-10
80,Eu-154,1900,2,1.1680771068276295e-09
80,Eu-154,1900,3,2.175475626891538e-09
80,Eu-154,1900,4,3.072010329057466e-09
80,Eu-154,1900,5,3.4348781243671277e-09
80,Eu-154,1900,6,3.6638831384559614e-09
80,Eu-155,1900,1,6.134515616319416e-12
80,Eu-155,1900,2,5.7771489329801445e-11
80,Eu-155,1900,3,1.178492025035628e-10
80,Eu-155,1900,4,1.7139349450463935e-10
80,Eu-155,1900,5,1.9151196257434647e-10
80,Eu-155,1900,6,2.0351282510940603e-10
80,Cs-137,1950,1,6.328600473829909e-11
80,Cs-137,1950,2,5.660059974898864e-10
80,Cs-137,1950,3,1.0861251870166399e-09
80,Cs-137,1950,4,1.5715764215749035e-09
80,Cs-137,1950,5,1.7747539299792035e-09
80,Cs-137,1950,6,1.9042008362156484e-09
80,Cs-134,1950,1,1.7039116730150454e-10
80,Cs-134,1950,2,1.5149674584554115e-09
80,Cs-134,1950,3,2.8969016794428792e-09
80,Cs-134,1950,4,4.1836664460770215e-09
80,Cs-134,1950,5,4.720024025962376e-09
80,Cs-134,1950,6,5.0601125358271906e-09
80,Ar-41,1950,1,1.4152247889758748e-10
80,Ar-41,1950,2,1.191318787200937e-09
80,Ar-41,1950,3,2.2046190529018942e-09
80,Ar-41,1950,4,3.129600263944534e-09
80,Ar-41,1950,5,3.5038011333136443e-09
80,Ar-41,1950,6,3.7320387662554795e-09
80,Xe-135,1950,1,2.5900656557738806e-11
80,Xe-135,1950,2,2.4444195292073585e-10
80,Xe-135,1950,3,4.896464394137086e-10
80,Xe-135,1950,4,7.233029227893503e-10
80,Xe-135,1950,5,8.23731347544884e-10
80,Xe-135,1950,6,8.903124463015194e-10
80,Co-60,1950,1,2.7710090016094627e-10
80,Co-60,1950,2,2.34030786553726e-09
80,Co-60,1950,3,4.338694299795849e-09
80,Co-60,1950,4,6.164917729632813e-09
80,Co-60,1950,5,6.9049313060443e-09
80,Co-60,1950,6,7.357242411936513e-09
80,I-131,1950,1,4.244735142398905e-11
80,I-131,1950,2,3.9186871426086286e-10
80,I-131,1950,3,7.70443476682238e-10
80,I-131,1950,4,1.1286232656791007e-09
80,I-131,1950,5,1.281532364711018e-09
80,I-131,1950,6,1.381662439342928e-09
80,I-132,1950,1,2.46823466077459e-10
80,I-132,1950,2,2.174269503844984e-09
80,I-132,1950,3,4.1352833651819775e-09
80,I-132,1950,4,5.955860915200585e-09
80,I-132,1950,5,6.711630596457539e-09
80,I-132,1950,6,7.188268545646114e-09
80,Kr-87,1950,1,8.530076195794463e-11
80,Kr-87,1950,2,7.09966627744634e-10
80,Kr-87,1950,3,1.317553205643057e-09
80,Kr-87,1950,4,1.875470744546685e-09
80,Kr-87,1950,5,2.1044090947397834e-09
80,Kr-87,1950,6,2.2466566320475767e-09
80,Kr-88,1950,1,2.0370627525966757e-10
80,Kr-88,1950,2,1.6429677070716515e-09
80,Kr-88,1950,3,2.988090794237126e-09
80,Kr-88,1950,4,4.206980663668852e-09
80,Kr-88,1950,5,4.69719522064634e-09
80,Kr-88,1950,6,4.993591755367864e-09
80,Kr-85,1950,1,2.526245285299841e-13
80,Kr-85,1950,2,2.29720996230816e-12
80,Kr-85,1950,3,4.460906801072954e-12
80,Kr-85,1950,4,6.495165573492353e-12
80,Kr-85,1950,5,7.356147389571348e-12
80,Kr-85,1950,6,7.912904331569992e-12
80,Sr-85,1950,1,5.7204341730225945e-11
80,Sr-85,1950,2,5.201801558220059e-10
80,Sr-85,1950,3,1.0101269299128004e-09
80,Sr-85,1950,4,1.4707636178971272e-09
80,Sr-85,1950,5,1.665723867229325e-09
80,Sr-85,1950,6,1.7917955076328147e-09
80,Ru-103,1950,1,5.6111330119736086e-11
80,Ru-103,1950,2,5.10797675549192e-10
80,Ru-103,1950,3,9.927670039952362e-10
80,Ru-103,1950,4,1.4460851053341284e-09
80,Ru-103,1950,5,1.638023032748231e-09
80,Ru-103,1950,6,1.762225793843184e-09
80,Ru-106,1950,1,2.1932098433455438e-11
80,Ru-106,1950,2,1.9734314799093448e-10
80,Ru-106,1950,3,3.8053584940727167e-10
80,Ru-106,1950,4,5.520449488411042e-10
80,Ru-106,1950,5,6.241601140978497e-10
80,Ru-106,1950,6,6.704058713413353e-10
80,Na-22,1950,1,2.447110488248075e-10
80,Na-22,1950,2,2.132094552948745e-09
80,Na-22,1950,3,4.033955976173333e-09
80,Na-22,1950,4,5.794869092513803e-09
80,Na-22,1950,5,6.5231228277686006e-09
80,Na-22,1950,6,6.98052833598243e-09
80,Eu-152,1950,1,1.1771703768257726e-10
80,Eu-152,1950,2,1.0212464869035338e-09
80,Eu-152,1950,3,1.9285629875225433e-09
80,Eu-152,1950,4,2.7664200504323206e-09
80,Eu-152,1950,5,3.1106422531513127e-09
80,Eu-152,1950,6,3.3252724307871905e-09
80,Eu-154,1950,1,1.2950851966078615e-10
80,Eu-154,1950,2,1.1219501978514419e-09
80,Eu-154,1950,3,2.115177732952946e-09
80,Eu-154,1950,4,3.0309427413119834e-09
80,Eu-154,1950,5,3.405911300872775e-09
80,Eu-154,1950,6,3.63866902187768e-09
80,Eu-155,1950,1,5.67616948754862e-12
80,Eu-155,1950,2,5.5216120631155506e-11
80,Eu-155,1950,3,1.1412335385584858e-10
80,Eu-155,1950,4,1.6886658664352619e-10
80,Eu-155,1950,5,1.896726132396804e-10
80,Eu-155,1950,6,2.0179753467287317e-10
80,Cs-137,1600,1,1.1299811230571168e-10
80,Cs-137,1600,2,7.679518362714331e-10
80,Cs-137,1600,3,1.33639407500504e-09
80,Cs-137,1600,4,1.7298240062813355e-09
80,Cs-137,1600,5,1.885734749235249e-09
80,Cs-137,1600,6,2.002305942419587e-09
80,Cs-134,1600,1,3.039922255459558e-10
80,Cs-134,1600,2,2.052227466822516e-09
80,Cs-134,1600,3,3.5607042126619126e-09
80,Cs-134,1600,4,4.602237098860103e-09
80,Cs-134,1600,5,5.012633690463864e-09
80,Cs-134,1600,6,5.318732730094506e-09
80,Ar-41,1600,1,2.5062394558035726e-10
80,Ar-41,1600,2,1.590212993520238e-09
80,Ar-41,1600,3,2.683636392753031e-09
80,Ar-41,1600,4,3.4250128980848503e-09
80,Ar-41,1600,5,3.704894193313507e-09
80,Ar-41,1600,6,3.908921741055261e-09
80,Xe-135,1600,1,4.6560215889434626e-11
80,Xe-135,1600,2,3.37764327096614e-10
80,Xe-135,1600,3,6.107932109096605e-10
80,Xe-135,1600,4,8.017217554214632e-10
80,Xe-135,1600,5,8.810855836046523e-10
80,Xe-135,1600,6,9.41995314657179e-10
80,Co-60,1600,1,4.909437386231234e-10
80,Co-60,1600,2,3.1265006960799982e-09
80,Co-60,1600,3,5.284177078222291e-09
80,Co-60,1600,4,6.748693157247269e-09
80,Co-60,1600,5,7.302850729379881e-09
80,Co-60,1600,6,7.707295043975207e-09
80,I-131,1600,1,7.609783423283549e-11
80,I-131,1600,2,5.37245251967988e-10
80,I-131,1600,3,9.552952871160275e-10
80,I-131,1600,4,1.2473557774863432e-09
80,I-131,1600,5,1.3668873236319731e-09
80,I-131,1600,6,1.4577933482217344e-09
80,I-132,1600,1,4.397873916410305e-10
80,I-132,1600,2,2.938188024243618e-09
80,I-132,1600,3,5.07486269289666e-09
80,I-132,1600,4,6.546446424511794e-09
80,I-132,1600,5,7.1229012884312805e-09
80,I-132,1600,6,7.551422283543144e-09
80,Kr-87,1600,1,1.5069216947294098e-10
80,Kr-87,1600,2,9.481844087805684e-10
80,Kr-87,1600,3,1.6060606202841864e-09
80,Kr-87,1600,4,2.0552054406833673e-09
80,Kr-87,1600,5,2.2285074672534997e-09
80,Kr-87,1600,6,2.3561311553614362e-09
80,Kr-88,1600,1,3.5841887625184867e-10
80,Kr-88,1600,2,2.1746430957955667e-09
80,Kr-88,1600,3,3.6197671257045806e-09
80,Kr-88,1600,4,4.5948398994439835e-09
80,Kr-88,1600,5,4.9601267846819635e-09
80,Kr-88,1600,6,5.224728112633869e-09
80,Kr-85,1600,1,4.520421417761397e-13
80,Kr-85,1600,2,3.1329923711804706e-12
80,Kr-85,1600,3,5.509190260518457e-12
80,Kr-85,1600,4,7.1635747383551136e-12
80,Kr-85,1600,5,7.830489510529544e-12
80,Kr-85,1600,6,8.333600585622345e-12
80,Sr-85,1600,1,1.0236048863211056e-10
80,Sr-85,1600,2,7.094344958508052e-10
80,Sr-85,1600,3,1.2474997849747121e-09
80,Sr-85,1600,4,1.622117836445514e-09
80,Sr-85,1600,5,1.7731335764363e-09
80,Sr-85,1600,6,1.887057660449017e-09
80,Ru-103,1600,1,1.004185749667149e-10
80,Ru-103,1600,2,6.968949429315686e-10
80,Ru-103,1600,3,1.226400577230933e-09
80,Ru-103,1600,4,1.5951159884390902e-09
80,Ru-103,1600,5,1.743865123969789e-09
80,Ru-103,1600,6,1.8561385063528913e-09
80,Ru-106,1600,1,3.918970048234764e-11
80,Ru-106,1600,2,2.683095972380149e-10
80,Ru-106,1600,3,4.689603159510682e-10
80,Ru-106,1600,4,6.081536126535496e-10
80,Ru-106,1600,5,6.637241860555959e-10
80,Ru-106,1600,6,7.054431148125344e-10
80,Na-22,1600,1,4.3533737500585696e-10
80,Na-22,1600,2,2.8740659011892302e-09
80,Na-22,1600,3,4.943717129160238e-09
80,Na-22,1600,4,6.365097779390493e-09
80,Na-22,1600,5,6.919382222856006e-09
80,Na-22,1600,6,7.330543368624179e-09
80,Eu-152,1600,1,2.0928829804375852e-10
80,Eu-152,1600,2,1.3753461040707874e-09
80,Eu-152,1600,3,2.3624399006407303e-09
80,Eu-152,1600,4,3.0374141584694e-09
80,Eu-152,1600,5,3.2985442254746116e-09
80,Eu-152,1600,6,3.491605449185624e-09
80,Eu-154,1600,1,2.3022054305054768e-10
80,Eu-154,1600,2,1.5099448891554256e-09
80,Eu-154,1600,3,2.5895280097235077e-09
80,Eu-154,1600,4,3.3265716369750674e-09
80,Eu-154,1600,5,3.610241602221114e-09
80,Eu-154,1600,6,3.81944793604179e-09
80,Eu-155,1600,1,1.0240454776119899e-11
80,Eu-155,1600,2,7.726836680927444e-11
80,Eu-155,1600,3,1.4385067417413722e-10
80,Eu-155,1600,4,1.8719532237559747e-10
80,Eu-155,1600,5,2.0278207762705023e-10
80,Eu-155,1600,6,2.142454439892405e-10
90,Cs-137,40,1,1.0045927494561951e-09
90,Cs-137,40,2,1.0126308455067875e-09
90,Cs-137,40,3,1.0130494724525308e-09
90,Cs-137,40,4,1.017318653466347e-09
90,Cs-137,40,5,1.0219630707635583e-09
90,Cs-137,40,6,1.0358874506493887e-09
90,Cs-134,40,1,2.6557380021297166e-09
90,Cs-134,40,2,2.6770367651352114e-09
90,Cs-134,40,3,2.678288130534486e-09
90,Cs-134,40,4,2.689466706137044e-09
90,Cs-134,40,5,2.702228018346158e-09
90,Cs-134,40,6,2.738837101420217e-09
90,Ar-41,40,1,1.864642018955529e-09
90,Ar-41,40,2,1.881829294531657e-09
90,Ar-41,40,3,1.8826739501014207e-09
90,Ar-41,40,4,1.890886012666213e-09
90,Ar-41,40,5,1.900276057635653e-09
90,Ar-41,40,6,1.927850794950371e-09
90,Xe-135,40,1,5.101703860177898e-10
90,Xe-135,40,2,5.131351545790617e-10
90,Xe-135,40,3,5.132949466799554e-10
90,Xe-135,40,4,5.151869370966536e-10
90,Xe-135,40,5,5.172157102130891e-10
90,Xe-135,40,6,5.235218417762311e-10
90,Co-60,40,1,3.6852091552136574e-09
90,Co-60,40,2,3.718506380262356e-09
90,Co-60,40,3,3.7201909415910486e-09
90,Co-60,40,4,3.736894650104373e-09
90,Co-60,40,5,3.755565483161724e-09
90,Co-60,40,6,3.809350344291072e-09
90,I-131,40,1,7.627847970451474e-10
90,I-131,40,2,7.679616685295594e-10
90,I-131,40,3,7.682680790923031e-10
90,I-131,40,4,7.713500722538171e-10
90,I-131,40,5,7.745154979974566e-10
90,I-131,40,6,7.844812062689535e-10
90,I-132,40,1,3.743826901782723e-09
90,I-132,40,2,3.774406904830643e-09
90,I-132,40,3,3.77620784899943e-09
90,I-132,40,4,3.792282123005971e-09
90,I-132,40,5,3.8101775809493764e-09
90,I-132,40,6,3.8627307933412e-09
90,Kr-87,40,1,1.1417925443850335e-09
90,Kr-87,40,2,1.1517398252530961e-09
90,Kr-87,40,3,1.1522268715733815e-09
90,Kr-87,40,4,1.1571812634947756e-09
90,Kr-87,40,5,1.1628561900878516e-09
90,Kr-87,40,6,1.1792084587161355e-09
90,Kr-88,40,1,2.455236488593873e-09
90,Kr-88,40,2,2.478266951378298e-09
90,Kr-88,40,3,2.479885279446786e-09
90,Kr-88,40,4,2.490823639501297e-09
90,Kr-88,40,5,2.503609563394282e-09
90,Kr-88,40,6,2.5395755284705143e-09
90,Kr-85,40,1,4.262966769534917e-12
90,Kr-85,40,2,4.294025715685014e-12
90,Kr-85,40,3,4.295542235300532e-12
90,Kr-85,40,4,4.313268688559679e-12
90,Kr-85,40,5,4.3327744260306695e-12
90,Kr-85,40,6,4.389938636495429e-12
90,Sr-85,40,1,9.653036540637614e-10
90,Sr-85,40,2,9.723366463566635e-10
90,Sr-85,40,3,9.726800544452703e-10
90,Sr-85,40,4,9.766940279295852e-10
90,Sr-85,40,5,9.81110912324179e-10
90,Sr-85,40,6,9.940551528182578e-10
90,Ru-103,40,1,9.509507825151974e-10
90,Ru-103,40,2,9.57912872889773e-10
90,Ru-103,40,3,9.582252444717663e-10
90,Ru-103,40,4,9.62100671213806e-10
90,Ru-103,40,5,9.664597792481415e-10
90,Ru-103,40,6,9.79170892893789e-10
90,Ru-106,40,1,3.570784272258613e-10
90,Ru-106,40,2,3.5980141250253404e-10
90,Ru-106,40,3,3.5995245853617324e-10
90,Ru-106,40,4,3.614408570264709e-10
90,Ru-106,40,5,3.63103897853493e-10
90,Ru-106,40,6,3.6794678328139347e-10
90,Na-22,40,1,3.617389255271722e-09
90,Na-22,40,2,3.647570033092957e-09
90,Na-22,40,3,3.649024547784998e-09
90,Na-22,40,4,3.6645170522602044e-09
90,Na-22,40,5,3.6818769910389564e-09
90,Na-22,40,6,3.732930407625101e-09
90,Eu-152,40,1,1.7219603637798319e-09
90,Eu-152,40,2,1.7362110607180202e-09
90,Eu-152,40,3,1.736861660374903e-09
90,Eu-152,40,4,1.7442548496408307e-09
90,Eu-152,40,5,1.7525744088509023e-09
90,Eu-152,40,6,1.776708710419377e-09
90,Eu-154,40,1,1.876223250161725e-09
90,Eu-154,40,2,1.892021303554405e-09
90,Eu-154,40,3,1.892889793254429e-09
90,Eu-154,40,4,1.900862621024876e-09
90,Eu-154,40,5,1.909865884597904e-09
90,Eu-154,40,6,1.936441418825197e-09
90,Eu-155,40,1,1.2311856827411588e-10
90,Eu-155,40,2,1.2357001201858424e-10
90,Eu-155,40,3,1.2353371409182648e-10
90,Eu-155,40,4,1.2391298931724719e-10
90,Eu-155,40,5,1.2430291257753924e-10
90,Eu-155,40,6,1.2558536234340814e-10
90,Cs-137,70,1,1.345412080125219e-09
90,Cs-137,70,2,1.3615121135166867e-09
90,Cs-137,70,3,1.3584753453386394e-09
90,Cs-137,70,4,1.3605429912588583e-09
90,Cs-137,70,5,1.3682963511171887e-09
90,Cs-137,70,6,1.3778679473818643e-09
90,Cs-134,70,1,3.5585749388559155e-09
90,Cs-134,70,2,3.6016115977141063e-09
90,Cs-134,70,3,3.593962667608352e-09
90,Cs-134,70,4,3.599440986942857e-09
90,Cs-134,70,5,3.619417657790927e-09
90,Cs-134,70,6,3.6456436406829835e-09
90,Ar-41,70,1,2.510483396381816e-09
90,Ar-41,70,2,2.5449872003647704e-09
90,Ar-41,70,3,2.539641207043572e-09
90,Ar-41,70,4,2.544168853056166e-09
90,Ar-41,70,5,2.559481398360788e-09
90,Ar-41,70,6,2.579551790336468e-09
90,Xe-135,70,1,6.759160911494562e-10
90,Xe-135,70,2,6.815576514116785e-10
90,Xe-135,70,3,6.797590256287145e-10
90,Xe-135,70,4,6.805008529542469e-10
90,Xe-135,70,5,6.837344188454706e-10
90,Xe-135,70,6,6.880083589214086e-10
90,Co-60,70,1,4.960248874243026e-09
90,Co-60,70,2,5.028435233261394e-09
90,Co-60,70,3,5.017822139490726e-09
90,Co-60,70,4,5.026676634545971e-09
90,Co-60,70,5,5.056803243853513e-09
90,Co-60,70,6,5.096068198880393e-09
90,I-131,70,1,1.0158913197305006e-09
90,I-131,70,2,1.0260467056359527e-09
90,I-131,70,3,1.0235286765692835e-09
90,I-131,70,4,1.024905899992022e-09
90,I-131,70,5,1.0301352168505102e-09
90,I-131,70,6,1.0371098326773436e-09
90,I-132,70,1,5.020136110292317e-09
90,I-132,70,2,5.082297282633326e-09
90,I-132,70,3,5.0709944717006154e-09
90,I-132,70,4,5.0792734689779815e-09
90,I-132,70,5,5.108168811439347e-09
90,I-132,70,6,5.1452280572261214e-09
90,Kr-87,70,1,1.533374691870095e-09
90,Kr-87,70,2,1.5533334184841423e-09
90,Kr-87,70,3,1.550167972932057e-09
90,Kr-87,70,4,1.552883295059955e-09
90,Kr-87,70,5,1.561950365071975e-09
90,Kr-87,70,6,1.573602771123887e-09
90,Kr-88,70,1,3.308385423035527e-09
90,Kr-88,70,2,3.355218973470886e-09
90,Kr-88,70,3,3.3483040843676564e-09
90,Kr-88,70,4,3.354521572186976e-09
90,Kr-88,70,5,3.375329297802656e-09
90,Kr-88,70,6,3.401439000829662e-09
90,Kr-85,70,1,5.694829985726766e-12
90,Kr-85,70,2,5.758151058615372e-12
90,Kr-85,70,3,5.744889198339669e-12
90,Kr-85,70,4,5.753456987085401e-12
90,Kr-85,70,5,5.784334743390146e-12
90,Kr-85,70,6,5.824452160551423e-12
90,Sr-85,70,1,1.2895340892998123e-09
90,Sr-85,70,2,1.3038725424677874e-09
90,Sr-85,70,3,1.300869543996292e-09
90,Sr-85,70,4,1.302809635344199e-09
90,Sr-85,70,5,1.3098015980046611e-09
90,Sr-85,70,6,1.318885774931621e-09
90,Ru-103,70,1,1.2700458313386475e-09
90,Ru-103,70,2,1.2841534025307279e-09
90,Ru-103,70,3,1.281097680379708e-09
90,Ru-103,70,4,1.2830249139191192e-09
90,Ru-103,70,5,1.289840220548827e-09
90,Ru-103,70,6,1.2988463006754351e-09
90,Ru-106,70,1,4.77618373741259e-10
90,Ru-106,70,2,4.831319209668429e-10
90,Ru-106,70,3,4.820459697868804e-10
90,Ru-106,70,4,4.827808807220905e-10
90,Ru-106,70,5,4.854225071372886e-10
90,Ru-106,70,6,4.888464983834921e-10
90,Na-22,70,1,4.8518827557269925e-09
90,Na-22,70,2,4.912479608706733e-09
90,Na-22,70,3,4.9014680891091505e-09
90,Na-22,70,4,4.909565790555895e-09
90,Na-22,70,5,4.9374575406665e-09
90,Na-22,70,6,4.973985164542143e-09
90,Eu-152,70,1,2.3086942851838837e-09
90,Eu-152,70,2,2.3373777636504684e-09
90,Eu-152,70,3,2.332081319744032e-09
90,Eu-152,70,4,2.335838557233018e-09
90,Eu-152,70,5,2.3490904033241435e-09
90,Eu-152,70,6,2.366402629036926e-09
90,Eu-154,70,1,2.5169910771484117e-09
90,Eu-154,70,2,2.548587664668688e-09
90,Eu-154,70,3,2.542864651104756e-09
90,Eu-154,70,4,2.5469256314423062e-09
90,Eu-154,70,5,2.5614629694755126e-09
90,Eu-154,70,6,2.580438765021852e-09
90,Eu-155,70,1,1.6105358643951088e-10
90,Eu-155,70,2,1.6172535514140886e-10
90,Eu-155,70,3,1.6105013674444012e-10
90,Eu-155,70,4,1.6107932265921268e-10
90,Eu-155,70,5,1.6170904196030588e-10
90,Eu-155,70,6,1.6254108506593435e-10
90,Cs-137,125,1,1.640023805112564e-09
90,Cs-137,125,2,1.6746333778251155e-09
90,Cs-137,125,3,1.676640877564222e-09
90,Cs-137,125,4,1.682298445230646e-09
90,Cs-137,125,5,1.693730978946919e-09
90,Cs-137,125,6,1.69802944912359e-09
90,Cs-134,125,1,4.340857399611188e-09
90,Cs-134,125,2,4.4331895414430316e-09
90,Cs-134,125,3,4.4396269764873114e-09
90,Cs-134,125,4,4.454829968810401e-09
90,Cs-134,125,5,4.48502294146922e-09
90,Cs-134,125,6,4.4964495957917935e-09
90,Ar-41,125,1,3.0863460173643675e-09
90,Ar-41,125,2,3.159003071808709e-09
90,Ar-41,125,3,3.1652777792155156e-09
90,Ar-41,125,4,3.177573947667446e-09
90,Ar-41,125,5,3.1999289789051356e-09
90,Ar-41,125,6,3.2085979728538282e-09
90,Xe-135,125,1,8.107143788018117e-10
90,Xe-135,125,2,8.23446478572772e-10
90,Xe-135,125,3,8.231336178495994e-10
90,Xe-135,125,4,8.248981488276521e-10
90,Xe-135,125,5,8.300987042033645e-10
90,Xe-135,125,6,8.320743573303054e-10
90,Co-60,125,1,6.09560278132342e-09
90,Co-60,125,2,6.238660511307365e-09
90,Co-60,125,3,6.251181005655771e-09
90,Co-60,125,4,6.275135669291845e-09
90,Co-60,125,5,6.319607052942579e-09
90,Co-60,125,6,6.3362427652172845e-09
90,I-131,125,1,1.2276277051861248e-09
90,I-131,125,2,1.2501614054727762e-09
90,I-131,125,3,1.2509164485828235e-09
90,I-131,125,4,1.2544549874271654e-09
90,I-131,125,5,1.262712086052726e-09
90,I-131,125,6,1.2657562532039367e-09
90,I-132,125,1,6.131673153707111e-09
90,I-132,125,2,6.2640589457509565e-09
90,I-132,125,3,6.273463946583816e-09
90,I-132,125,4,6.2954061712804354e-09
90,I-132,125,5,6.3388388923373525e-09
90,I-132,125,6,6.354613653532385e-09
90,Kr-87,125,1,1.878202928216436e-09
90,Kr-87,125,2,1.920493270990972e-09
90,Kr-87,125,3,1.923866517697577e-09
90,Kr-87,125,4,1.9308996490005656e-09
90,Kr-87,125,5,1.9445453345378867e-09
90,Kr-87,125,6,1.9493690438578663e-09
90,Kr-88,125,1,4.073603872399477e-09
90,Kr-88,125,2,4.1715464357401336e-09
90,Kr-88,125,3,4.180634236831494e-09
90,Kr-88,125,4,4.197106587863416e-09
90,Kr-88,125,5,4.227440589198212e-09
90,Kr-88,125,6,4.237966505388417e-09
90,Kr-85,125,1,6.915253412414882e-12
90,Kr-85,125,2,7.053336750784971e-12
90,Kr-85,125,3,7.061558145061244e-12
90,Kr-85,125,4,7.0840598946532555e-12
90,Kr-85,125,5,7.130947740778337e-12
90,Kr-85,125,6,7.149217727708601e-12
90,Sr-85,125,1,1.5658864449382303e-09
90,Sr-85,125,2,1.59715407565149e-09
90,Sr-85,125,3,1.5990157502956195e-09
90,Sr-85,125,4,1.604111044958742e-09
90,Sr-85,125,5,1.6147283214872702e-09
90,Sr-85,125,6,1.6188653750767522e-09
90,Ru-103,125,1,1.5417488814308983e-09
90,Ru-103,125,2,1.572489989624476e-09
90,Ru-103,125,3,1.574143842647471e-09
90,Ru-103,125,4,1.5791364600745322e-09
90,Ru-103,125,5,1.5895599614452995e-09
90,Ru-103,125,6,1.5935779739246122e-09
90,Ru-106,125,1,5.81116387703591e-10
90,Ru-106,125,2,5.930658144412172e-10
90,Ru-106,125,3,5.938044586641717e-10
90,Ru-106,125,4,5.957598472453743e-10
90,Ru-106,125,5,5.997555577654102e-10
90,Ru-106,125,6,6.012859376832406e-10
90,Na-22,125,1,5.928800278350405e-09
90,Na-22,125,2,6.0579452150745555e-09
90,Na-22,125,3,6.067671048254044e-09
90,Na-22,125,4,6.0890486429438604e-09
90,Na-22,125,5,6.1308679760064225e-09
90,Na-22,125,6,6.146441526060692e-09
90,Eu-152,125,1,2.8204257203475634e-09
90,Eu-152,125,2,2.880976513466937e-09
90,Eu-152,125,3,2.8851316406936867e-09
90,Eu-152,125,4,2.895043468076621e-09
90,Eu-152,125,5,2.9150842518626643e-09
90,Eu-152,125,6,2.9223910535543916e-09
90,Eu-154,125,1,3.077382390961761e-09
90,Eu-154,125,2,3.144234161419908e-09
90,Eu-154,125,3,3.1487898676084197e-09
90,Eu-154,125,4,3.159655943350226e-09
90,Eu-154,125,5,3.181620846052165e-09
90,Eu-154,125,6,3.189513668096632e-09
90,Eu-155,125,1,1.9021651155492918e-10
90,Eu-155,125,2,1.9152571106998198e-10
90,Eu-155,125,3,1.905927615756176e-10
90,Eu-155,125,4,1.9053706037213928e-10
90,Eu-155,125,5,1.9163479111992332e-10
90,Eu-155,125,6,1.9198557331673262e-10
90,Cs-137,150,1,1.7158852644821819e-09
90,Cs-137,150,2,1.7471265397815323e-09
90,Cs-137,150,3,1.7511487674456371e-09
90,Cs-137,150,4,1.758577940013687e-09
90,Cs-137,150,5,1.771086154814631e-09
90,Cs-137,150,6,1.7747692747215791e-09
90,Cs-134,150,1,4.543691513141813e-09
90,Cs-134,150,2,4.62730758008432e-09
90,Cs-134,150,3,4.6382058149431585e-09
90,Cs-134,150,4,4.6581547132048805e-09
90,Cs-134,150,5,4.6910415294741406e-09
90,Cs-134,150,6,4.7011706546662714e-09
90,Ar-41,150,1,3.242861799022234e-09
90,Ar-41,150,2,3.309191488611573e-09
90,Ar-41,150,3,3.319056245383369e-09
90,Ar-41,150,4,3.334925836693033e-09
90,Ar-41,150,5,3.3584732686703954e-09
90,Ar-41,150,6,3.366068252349064e-09
90,Xe-135,150,1,8.425313768418773e-10
90,Xe-135,150,2,8.53080475073049e-10
90,Xe-135,150,3,8.53059732763409e-10
90,Xe-135,150,4,8.555821213226967e-10
90,Xe-135,150,5,8.614249904202796e-10
90,Xe-135,150,6,8.63203347195394e-10
90,Co-60,150,1,6.404198490621347e-09
90,Co-60,150,2,6.534466892118306e-09
90,Co-60,150,3,6.553361199843114e-09
90,Co-60,150,4,6.585124678076459e-09
90,Co-60,150,5,6.631656897077801e-09
90,Co-60,150,6,6.646387345182129e-09
90,I-131,150,1,1.2796509733519391e-09
90,I-131,150,2,1.299521263034202e-09
90,I-131,150,3,1.301178643376385e-09
90,I-131,150,4,1.3060692867369842e-09
90,I-131,150,5,1.315015286298113e-09
90,I-131,150,6,1.317830007071705e-09
90,I-132,150,1,6.4217850729524485e-09
90,I-132,150,2,6.542075622964684e-09
90,I-132,150,3,6.557961090606446e-09
90,I-132,150,4,6.587001328565363e-09
90,I-132,150,5,6.6333607760344086e-09
90,I-132,150,6,6.647817840678568e-09
90,Kr-87,150,1,1.9699425365749136e-09
90,Kr-87,150,2,2.0083604179515924e-09
90,Kr-87,150,3,2.0135972962870755e-09
90,Kr-87,150,4,2.023074662683954e-09
90,Kr-87,150,5,2.037498585631012e-09
90,Kr-87,150,6,2.0419046810693182e-09
90,Kr-88,150,1,4.283313686542816e-09
90,Kr-88,150,2,4.372580061673775e-09
90,Kr-88,150,3,4.385859312202511e-09
90,Kr-88,150,4,4.407771294704259e-09
90,Kr-88,150,5,4.439859349275046e-09
90,Kr-88,150,6,4.4495956005584034e-09
90,Kr-85,150,1,7.223686058662453e-12
90,Kr-85,150,2,7.34778721428849e-12
90,Kr-85,150,3,7.361492733597806e-12
90,Kr-85,150,4,7.39168074950978e-12
90,Kr-85,150,5,7.442926388610602e-12
90,Kr-85,150,6,7.459501858514801e-12
90,Sr-85,150,1,1.6357279234168483e-09
90,Sr-85,150,2,1.6638294466728702e-09
90,Sr-85,150,3,1.6669329601551147e-09
90,Sr-85,150,4,1.6737687399292182e-09
90,Sr-85,150,5,1.685372789605111e-09
90,Sr-85,150,6,1.6891261310859987e-09
90,Ru-103,150,1,1.6103135562305832e-09
90,Ru-103,150,2,1.6378788045537812e-09
90,Ru-103,150,3,1.6407718837785772e-09
90,Ru-103,150,4,1.6474561967405527e-09
90,Ru-103,150,5,1.658845610205755e-09
90,Ru-103,150,6,1.6625521872263315e-09
